article_id_story	heading_name	paragraph_name	comment_name	category
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Peeling Saturn peaches is not usually necessary, but the ground almonds adhere to the peaches better if the flesh is exposed. After blanching, the skin can still be difficult to remove, especially if the peaches are not perfectly ripe. But even if it does not come off neatly, you will be hiding the surface with the ground almond mixture."	I think it sounds delish but 'recipes for health' tag?..it is a delicious alternative for deep fried cheesecake...but healthy not so much! Butter..brown sugar...ice cream? The only two ingredients that are healthy are the peaches and almonds! I'm a fan of anything that involves sugar and butter so count me in but mislabed as 'healthy'	4
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"And do not worry if your peach rounds break, as they often do at the indentation. You will still be able to arrange them as rounds on the plate. This dessert is a forgiving one that looks and tastes as if it takes more work than it does."	I think it sounds delish but 'recipes for health' tag?..it is a delicious alternative for deep fried cheesecake...but healthy not so much! Butter..brown sugar...ice cream? The only two ingredients that are healthy are the peaches and almonds! I'm a fan of anything that involves sugar and butter so count me in but mislabed as 'healthy'	3
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Finally, doughnuts in the Recipes for Health column! Mind you, they are pure fruit. I made them with Saturn peaches, those amusing flat peaches that look like the rings of Saturn (or like bagels; they are also known as doughnut peaches). The doughnuts are fun to work with and delicious, even if, admittedly, they are higher in sugar than what you might expect from me."	"Doughnut peaches? ""Saturn peaches"". This fruit is originally Spanish, and here their proper name is ""paraguayos"", and their appearance in the markets of Spain is a sign that summer has arrived. My favorite fruit.This week I also saw that some enterprising horticulturalist has bred what are called ""platarinas"", nectarines bred to be the same shape as paraguayos, but unlike paraguayos, which have a unique flavour, the platarinas taste exactly the same as a nectarine."	5
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Im not the first to make Saturn peach doughnuts. These are inspired by a baked pistachio-encrusted Saturn peach doughnut I learned to make from the pastry chef Sherry Yard. I coat mine with a mix of ground almonds and raw brown sugar, sear them in butter and set them on a lime-inflected raspberry sauce. Its a match made in heaven. Vanilla ice cream is welcome, though not required."	"Doughnut peaches? ""Saturn peaches"". This fruit is originally Spanish, and here their proper name is ""paraguayos"", and their appearance in the markets of Spain is a sign that summer has arrived. My favorite fruit.This week I also saw that some enterprising horticulturalist has bred what are called ""platarinas"", nectarines bred to be the same shape as paraguayos, but unlike paraguayos, which have a unique flavour, the platarinas taste exactly the same as a nectarine."	3
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Peeling Saturn peaches is not usually necessary, but the ground almonds adhere to the peaches better if the flesh is exposed. After blanching, the skin can still be difficult to remove, especially if the peaches are not perfectly ripe. But even if it does not come off neatly, you will be hiding the surface with the ground almond mixture."	"Doughnut peaches? ""Saturn peaches"". This fruit is originally Spanish, and here their proper name is ""paraguayos"", and their appearance in the markets of Spain is a sign that summer has arrived. My favorite fruit.This week I also saw that some enterprising horticulturalist has bred what are called ""platarinas"", nectarines bred to be the same shape as paraguayos, but unlike paraguayos, which have a unique flavour, the platarinas taste exactly the same as a nectarine."	3
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"And do not worry if your peach rounds break, as they often do at the indentation. You will still be able to arrange them as rounds on the plate. This dessert is a forgiving one that looks and tastes as if it takes more work than it does."	"Doughnut peaches? ""Saturn peaches"". This fruit is originally Spanish, and here their proper name is ""paraguayos"", and their appearance in the markets of Spain is a sign that summer has arrived. My favorite fruit.This week I also saw that some enterprising horticulturalist has bred what are called ""platarinas"", nectarines bred to be the same shape as paraguayos, but unlike paraguayos, which have a unique flavour, the platarinas taste exactly the same as a nectarine."	2
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Finally, doughnuts in the Recipes for Health column! Mind you, they are pure fruit. I made them with Saturn peaches, those amusing flat peaches that look like the rings of Saturn (or like bagels; they are also known as doughnut peaches). The doughnuts are fun to work with and delicious, even if, admittedly, they are higher in sugar than what you might expect from me."	This all looks and sounds really delicious. I've never even heard of Saturn Peach Doughnuts until today. Why haven't I heard about this sooner?! Peaches and Doughnuts; two things that I love!!!!! Looking forward to making this for my mother and I. Just seeing this on a plate with almonds and raspberries makes my mouth water even more. Looks like I'm making a trip to the grocery store today!	4
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Im not the first to make Saturn peach doughnuts. These are inspired by a baked pistachio-encrusted Saturn peach doughnut I learned to make from the pastry chef Sherry Yard. I coat mine with a mix of ground almonds and raw brown sugar, sear them in butter and set them on a lime-inflected raspberry sauce. Its a match made in heaven. Vanilla ice cream is welcome, though not required."	This all looks and sounds really delicious. I've never even heard of Saturn Peach Doughnuts until today. Why haven't I heard about this sooner?! Peaches and Doughnuts; two things that I love!!!!! Looking forward to making this for my mother and I. Just seeing this on a plate with almonds and raspberries makes my mouth water even more. Looks like I'm making a trip to the grocery store today!	5
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Peeling Saturn peaches is not usually necessary, but the ground almonds adhere to the peaches better if the flesh is exposed. After blanching, the skin can still be difficult to remove, especially if the peaches are not perfectly ripe. But even if it does not come off neatly, you will be hiding the surface with the ground almond mixture."	This all looks and sounds really delicious. I've never even heard of Saturn Peach Doughnuts until today. Why haven't I heard about this sooner?! Peaches and Doughnuts; two things that I love!!!!! Looking forward to making this for my mother and I. Just seeing this on a plate with almonds and raspberries makes my mouth water even more. Looks like I'm making a trip to the grocery store today!	3
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"And do not worry if your peach rounds break, as they often do at the indentation. You will still be able to arrange them as rounds on the plate. This dessert is a forgiving one that looks and tastes as if it takes more work than it does."	This all looks and sounds really delicious. I've never even heard of Saturn Peach Doughnuts until today. Why haven't I heard about this sooner?! Peaches and Doughnuts; two things that I love!!!!! Looking forward to making this for my mother and I. Just seeing this on a plate with almonds and raspberries makes my mouth water even more. Looks like I'm making a trip to the grocery store today!	3
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Finally, doughnuts in the Recipes for Health column! Mind you, they are pure fruit. I made them with Saturn peaches, those amusing flat peaches that look like the rings of Saturn (or like bagels; they are also known as doughnut peaches). The doughnuts are fun to work with and delicious, even if, admittedly, they are higher in sugar than what you might expect from me."	"Sounds delicious. and the almonds there to give it just that gratifying taste. The raspberry sauce gives it a sweet and sounding feeling to digest with. Although this is indeed a very refreshing desert, it's not ones of those easily eating items. It has to be just right and ate with the perfect thing. Won't be able to eat this while drinking coffee!"	4
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Im not the first to make Saturn peach doughnuts. These are inspired by a baked pistachio-encrusted Saturn peach doughnut I learned to make from the pastry chef Sherry Yard. I coat mine with a mix of ground almonds and raw brown sugar, sear them in butter and set them on a lime-inflected raspberry sauce. Its a match made in heaven. Vanilla ice cream is welcome, though not required."	"Sounds delicious. and the almonds there to give it just that gratifying taste. The raspberry sauce gives it a sweet and sounding feeling to digest with. Although this is indeed a very refreshing desert, it's not ones of those easily eating items. It has to be just right and ate with the perfect thing. Won't be able to eat this while drinking coffee!"	5
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Peeling Saturn peaches is not usually necessary, but the ground almonds adhere to the peaches better if the flesh is exposed. After blanching, the skin can still be difficult to remove, especially if the peaches are not perfectly ripe. But even if it does not come off neatly, you will be hiding the surface with the ground almond mixture."	"Sounds delicious. and the almonds there to give it just that gratifying taste. The raspberry sauce gives it a sweet and sounding feeling to digest with. Although this is indeed a very refreshing desert, it's not ones of those easily eating items. It has to be just right and ate with the perfect thing. Won't be able to eat this while drinking coffee!"	4
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"And do not worry if your peach rounds break, as they often do at the indentation. You will still be able to arrange them as rounds on the plate. This dessert is a forgiving one that looks and tastes as if it takes more work than it does."	"Sounds delicious. and the almonds there to give it just that gratifying taste. The raspberry sauce gives it a sweet and sounding feeling to digest with. Although this is indeed a very refreshing desert, it's not ones of those easily eating items. It has to be just right and ate with the perfect thing. Won't be able to eat this while drinking coffee!"	3
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Finally, doughnuts in the Recipes for Health column! Mind you, they are pure fruit. I made them with Saturn peaches, those amusing flat peaches that look like the rings of Saturn (or like bagels; they are also known as doughnut peaches). The doughnuts are fun to work with and delicious, even if, admittedly, they are higher in sugar than what you might expect from me."	"Looks delicious. I started to read the article about ""high class"" Mexican fare at the Lower east Side coffee house in today's paper, but quickly gave up and went to your article. You make me want to taste these 'donuts""!"	3
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Im not the first to make Saturn peach doughnuts. These are inspired by a baked pistachio-encrusted Saturn peach doughnut I learned to make from the pastry chef Sherry Yard. I coat mine with a mix of ground almonds and raw brown sugar, sear them in butter and set them on a lime-inflected raspberry sauce. Its a match made in heaven. Vanilla ice cream is welcome, though not required."	"Looks delicious. I started to read the article about ""high class"" Mexican fare at the Lower east Side coffee house in today's paper, but quickly gave up and went to your article. You make me want to taste these 'donuts""!"	3
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Peeling Saturn peaches is not usually necessary, but the ground almonds adhere to the peaches better if the flesh is exposed. After blanching, the skin can still be difficult to remove, especially if the peaches are not perfectly ripe. But even if it does not come off neatly, you will be hiding the surface with the ground almond mixture."	"Looks delicious. I started to read the article about ""high class"" Mexican fare at the Lower east Side coffee house in today's paper, but quickly gave up and went to your article. You make me want to taste these 'donuts""!"	2
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"And do not worry if your peach rounds break, as they often do at the indentation. You will still be able to arrange them as rounds on the plate. This dessert is a forgiving one that looks and tastes as if it takes more work than it does."	"Looks delicious. I started to read the article about ""high class"" Mexican fare at the Lower east Side coffee house in today's paper, but quickly gave up and went to your article. You make me want to taste these 'donuts""!"	2
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Finally, doughnuts in the Recipes for Health column! Mind you, they are pure fruit. I made them with Saturn peaches, those amusing flat peaches that look like the rings of Saturn (or like bagels; they are also known as doughnut peaches). The doughnuts are fun to work with and delicious, even if, admittedly, they are higher in sugar than what you might expect from me."	So delicious!! And the almonds add a wonderful crunch. The raspberry sauce is a lovely accent--and so good that I have made and used it for other fruit desserts!	4
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Im not the first to make Saturn peach doughnuts. These are inspired by a baked pistachio-encrusted Saturn peach doughnut I learned to make from the pastry chef Sherry Yard. I coat mine with a mix of ground almonds and raw brown sugar, sear them in butter and set them on a lime-inflected raspberry sauce. Its a match made in heaven. Vanilla ice cream is welcome, though not required."	So delicious!! And the almonds add a wonderful crunch. The raspberry sauce is a lovely accent--and so good that I have made and used it for other fruit desserts!	5
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Peeling Saturn peaches is not usually necessary, but the ground almonds adhere to the peaches better if the flesh is exposed. After blanching, the skin can still be difficult to remove, especially if the peaches are not perfectly ripe. But even if it does not come off neatly, you will be hiding the surface with the ground almond mixture."	So delicious!! And the almonds add a wonderful crunch. The raspberry sauce is a lovely accent--and so good that I have made and used it for other fruit desserts!	4
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"And do not worry if your peach rounds break, as they often do at the indentation. You will still be able to arrange them as rounds on the plate. This dessert is a forgiving one that looks and tastes as if it takes more work than it does."	So delicious!! And the almonds add a wonderful crunch. The raspberry sauce is a lovely accent--and so good that I have made and used it for other fruit desserts!	3
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Finally, doughnuts in the Recipes for Health column! Mind you, they are pure fruit. I made them with Saturn peaches, those amusing flat peaches that look like the rings of Saturn (or like bagels; they are also known as doughnut peaches). The doughnuts are fun to work with and delicious, even if, admittedly, they are higher in sugar than what you might expect from me."	And how is this healthy? Sugar fried in butter sounds pretty bad. Why not just eat the peaches and almonds raw?	5
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Im not the first to make Saturn peach doughnuts. These are inspired by a baked pistachio-encrusted Saturn peach doughnut I learned to make from the pastry chef Sherry Yard. I coat mine with a mix of ground almonds and raw brown sugar, sear them in butter and set them on a lime-inflected raspberry sauce. Its a match made in heaven. Vanilla ice cream is welcome, though not required."	And how is this healthy? Sugar fried in butter sounds pretty bad. Why not just eat the peaches and almonds raw?	5
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Peeling Saturn peaches is not usually necessary, but the ground almonds adhere to the peaches better if the flesh is exposed. After blanching, the skin can still be difficult to remove, especially if the peaches are not perfectly ripe. But even if it does not come off neatly, you will be hiding the surface with the ground almond mixture."	And how is this healthy? Sugar fried in butter sounds pretty bad. Why not just eat the peaches and almonds raw?	3
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"And do not worry if your peach rounds break, as they often do at the indentation. You will still be able to arrange them as rounds on the plate. This dessert is a forgiving one that looks and tastes as if it takes more work than it does."	And how is this healthy? Sugar fried in butter sounds pretty bad. Why not just eat the peaches and almonds raw?	2
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Finally, doughnuts in the Recipes for Health column! Mind you, they are pure fruit. I made them with Saturn peaches, those amusing flat peaches that look like the rings of Saturn (or like bagels; they are also known as doughnut peaches). The doughnuts are fun to work with and delicious, even if, admittedly, they are higher in sugar than what you might expect from me."	"Saturn peaches, those amusing flat peaches that look like the rings of Saturn (or like bagels ... -- do not they look like peaches squashed along their vertical axis? The recipe is ingenious, but these donuts cannot be dunked into coffee."	5
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Im not the first to make Saturn peach doughnuts. These are inspired by a baked pistachio-encrusted Saturn peach doughnut I learned to make from the pastry chef Sherry Yard. I coat mine with a mix of ground almonds and raw brown sugar, sear them in butter and set them on a lime-inflected raspberry sauce. Its a match made in heaven. Vanilla ice cream is welcome, though not required."	"Saturn peaches, those amusing flat peaches that look like the rings of Saturn (or like bagels ... -- do not they look like peaches squashed along their vertical axis? The recipe is ingenious, but these donuts cannot be dunked into coffee."	5
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Peeling Saturn peaches is not usually necessary, but the ground almonds adhere to the peaches better if the flesh is exposed. After blanching, the skin can still be difficult to remove, especially if the peaches are not perfectly ripe. But even if it does not come off neatly, you will be hiding the surface with the ground almond mixture."	"Saturn peaches, those amusing flat peaches that look like the rings of Saturn (or like bagels ... -- do not they look like peaches squashed along their vertical axis? The recipe is ingenious, but these donuts cannot be dunked into coffee."	4
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"And do not worry if your peach rounds break, as they often do at the indentation. You will still be able to arrange them as rounds on the plate. This dessert is a forgiving one that looks and tastes as if it takes more work than it does."	"Saturn peaches, those amusing flat peaches that look like the rings of Saturn (or like bagels ... -- do not they look like peaches squashed along their vertical axis? The recipe is ingenious, but these donuts cannot be dunked into coffee."	4
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Finally, doughnuts in the Recipes for Health column! Mind you, they are pure fruit. I made them with Saturn peaches, those amusing flat peaches that look like the rings of Saturn (or like bagels; they are also known as doughnut peaches). The doughnuts are fun to work with and delicious, even if, admittedly, they are higher in sugar than what you might expect from me."	"I have had fun with these doughnut peaches in ""A Couple of Doughnuts,"" a dessert from my book The Dessert Architect (2010) where I pair the fruit with a doughnut, serving them with a peach mousse flavored with violet and a bit of caramel sauce on the side. Way beyond diner fare."	3
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Im not the first to make Saturn peach doughnuts. These are inspired by a baked pistachio-encrusted Saturn peach doughnut I learned to make from the pastry chef Sherry Yard. I coat mine with a mix of ground almonds and raw brown sugar, sear them in butter and set them on a lime-inflected raspberry sauce. Its a match made in heaven. Vanilla ice cream is welcome, though not required."	"I have had fun with these doughnut peaches in ""A Couple of Doughnuts,"" a dessert from my book The Dessert Architect (2010) where I pair the fruit with a doughnut, serving them with a peach mousse flavored with violet and a bit of caramel sauce on the side. Way beyond diner fare."	2
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"Peeling Saturn peaches is not usually necessary, but the ground almonds adhere to the peaches better if the flesh is exposed. After blanching, the skin can still be difficult to remove, especially if the peaches are not perfectly ripe. But even if it does not come off neatly, you will be hiding the surface with the ground almond mixture."	"I have had fun with these doughnut peaches in ""A Couple of Doughnuts,"" a dessert from my book The Dessert Architect (2010) where I pair the fruit with a doughnut, serving them with a peach mousse flavored with violet and a bit of caramel sauce on the side. Way beyond diner fare."	2
https://www.nytimes.com/2015/07/29/dining/doughnut-saturn-peach-dessert.html	A Doughnut Thats a Peach	"And do not worry if your peach rounds break, as they often do at the indentation. You will still be able to arrange them as rounds on the plate. This dessert is a forgiving one that looks and tastes as if it takes more work than it does."	"I have had fun with these doughnut peaches in ""A Couple of Doughnuts,"" a dessert from my book The Dessert Architect (2010) where I pair the fruit with a doughnut, serving them with a peach mousse flavored with violet and a bit of caramel sauce on the side. Way beyond diner fare."	2
